Taxa de fecundidade;;;;
Sigla;Código;Município;1991;2000
PR;4120101;Porto Amazonas;2,781;2,73
PR;4120150;Porto Barreiro;3,907;2,917
PR;4120200;Porto Rico;3,123;2,715
PR;4120309;Porto Vitória;3,973;3,024
PR;4120333;Prado Ferreira;3,649;2,246
PR;4120358;Pranchita;3,472;2,742
PR;4120408;Presidente Castelo Branco;2,709;2,26
PR;4120507;Primeiro de Maio;3,014;2,46
PR;4120606;Prudentópolis;3,847;2,738
PR;4120655;Quarto Centenário;2,946;2,743
PR;4120705;Quatiguá;2,506;2,216
PR;4120804;Quatro Barras;2,873;2,324
PR;4120853;Quatro Pontes;2,755;2,37
PR;4120903;Quedas do Iguaçu;3,19;2,66
PR;4121000;Querência do Norte;3,125;3,04
PR;4121109;Quinta do Sol;2,604;2,276
PR;4121208;Quitandinha;3,05;2,805
PR;4121257;Ramilândia;2,67;2,36
PR;4121307;Rancho Alegre;2,414;2,354
PR;4121356;Rancho Alegre D'Oeste;3,59;2,74
PR;4121406;Realeza;2,339;2,282
PR;4121505;Rebouças;3,315;2,745
PR;4121604;Renascença;3,028;2,66
PR;4121703;Reserva;3,72;3,078
PR;4121752;Reserva do Iguaçu;4,185;3,99
PR;4121802;Ribeirão Claro;3,042;2,132
PR;4121901;Ribeirão do Pinhal;2,91;2,846
PR;4122008;Rio Azul;3,337;2,556
PR;4122107;Rio Bom;2,736;2,23
PR;4122156;Rio Bonito do Iguaçu;4,006;3,819
PR;4122172;Rio Branco do Ivaí;4,193;3,286
PR;4122206;Rio Branco do Sul;3,504;3,447
PR;4122305;Rio Negro;2,93;2,386
PR;4122404;Rolândia;2,643;2,221
PR;4122503;Roncador;3,348;2,771
PR;4122602;Rondon;2,74;2,631
PR;4122651;Rosário do Ivaí;4,467;2,855
PR;4122701;Sabáudia;2,756;2,289
PR;4122800;Salgado Filho;3,351;2,885
PR;4122909;Salto do Itararé;3,283;3,15
PR;4123006;Salto do Lontra;3,313;2,842
PR;4123105;Santa Amélia;3,263;2,886
PR;4123204;Santa Cecília do Pavão;2,764;2,43
PR;4123303;Santa Cruz de Monte Castelo;2,98;2,565
PR;4123402;Santa Fé;2,253;2,261
PR;4123501;Santa Helena;2,706;2,37
PR;4123600;Santa Inês;2,373;2,26
PR;4123709;Santa Isabel do Ivaí;2,69;2,53
PR;4123808;Santa Izabel do Oeste;2,815;2,716
PR;4123824;Santa Lúcia;3,53;2,585
PR;4123857;Santa Maria do Oeste;4,896;3,382
PR;4123907;Santa Mariana;2,391;2,098
PR;4123956;Santa Mônica;2,643;2,57
PR;4124004;Santana do Itararé;2,949;2,923
PR;4124020;Santa Tereza do Oeste;3,153;2,881
PR;4124053;Santa Terezinha de Itaipu;2,61;2,266
PR;4124103;Santo Antônio da Platina;3,403;2,159
PR;4124202;Santo Antônio do Caiuá;3,04;2,623
PR;4124301;Santo Antônio do Paraíso;2,91;2,762
PR;4124400;Santo Antônio do Sudoeste;2,683;2,66
PR;4124509;Santo Inácio;2,971;2,011
PR;4124608;São Carlos do Ivaí;3,13;3,037
PR;4124707;São Jerônimo da Serra;3,142;3,129
PR;4124806;São João;3,036;2,66
PR;4124905;São João do Caiuá;3,266;2,946
PR;4125001;São João do Ivaí;3,156;2,449
PR;4125100;São João do Triunfo;3,805;2,564
PR;4125209;São Jorge d'Oeste;2,301;2,123
PR;4125308;São Jorge do Ivaí;2,798;2,712
PR;4125357;São Jorge do Patrocínio;2,29;2,21
PR;4125407;São José da Boa Vista;3,689;3,024
PR;4125456;São José das Palmeiras;3,019;2,509
PR;4125506;São José dos Pinhais;2,704;2,523
PR;4125555;São Manoel do Paraná;2,67;2,25
PR;4125605;São Mateus do Sul;2,956;2,54
PR;4125704;São Miguel do Iguaçu;2,586;2,478
PR;4125753;São Pedro do Iguaçu;3,129;2,602
PR;4125803;São Pedro do Ivaí;3,202;2,338
PR;4125902;São Pedro do Paraná;3,074;2,809
PR;4126009;São Sebastião da Amoreira;3,118;2,718
PR;4126108;São Tomé;2,74;2,25
PR;4126207;Sapopema;3,977;2,918
PR;4126256;Sarandi;2,387;2,247
PR;4126272;Saudade do Iguaçu;3,166;2,65
PR;4126306;Sengés;3,608;3,226
PR;4126355;Serranópolis do Iguaçu;2,21;2,13
PR;4126405;Sertaneja;2,733;2,37
PR;4126504;Sertanópolis;2,578;2,13
PR;4126603;Siqueira Campos;2,595;2,39
PR;4126652;Sulina;3,005;2,33
PR;4126678;Tamarana;4,061;3,19
PR;4126702;Tamboara;2,467;1,991
PR;4126801;Tapejara;2,748;2,25
PR;4126900;Tapira;2,717;2,513
PR;4127007;Teixeira Soares;3,836;2,74
PR;4127106;Telêmaco Borba;2,937;2,786
PR;4127205;Terra Boa;2,578;2,107
PR;4127304;Terra Rica;2,543;2,47
PR;4127403;Terra Roxa;2,41;2,331
PR;4127502;Tibagi;3,844;2,658
PR;4127601;Tijucas do Sul;3,054;2,81
PR;4127700;Toledo;2,924;2,37
PR;4127809;Tomazina;3,04;2,457
PR;4127858;Três Barras do Paraná;3,696;3,149
PR;4127882;Tunas do Paraná;3,712;3,243
PR;4127908;Tuneiras do Oeste;2,667;2,25
PR;4127957;Tupãssi;2,35;2,13
PR;4127965;Turvo;3,663;2,92
PR;4128005;Ubiratã;2,389;2,11
PR;4128104;Umuarama;2,287;2,25
PR;4128203;União da Vitória;2,971;2,532
PR;4128302;Uniflor;2,645;2,492
PR;4128401;Uraí;2,808;2,429
PR;4128500;Wenceslau Braz;3,006;2,726
PR;4128534;Ventania;4,616;3,521
PR;4128559;Vera Cruz do Oeste;2,786;2,36
PR;4128609;Verê;2,937;2,278
PR;4128625;Vila Alta;3,624;2,634
PR;4128633;Doutor Ulysses;4,659;3,366
PR;4128658;Virmond;3,083;2,678
PR;4128708;Vitorino;2,819;2,65
PR;4128807;Xambrê;2,293;2,205
PR;4199919;Assunguy de Cima;;
PR;4199929;Conchas;;
PR;4199939;Palmira;;
PR;4199949;Porto de Cima;;
RJ;3300100;Angra dos Reis;2,763;2,302
RJ;3300159;Aperibé;2,678;2,1
RJ;3300209;Araruama;3,145;2,721
RJ;3300225;Areal;2,321;2,342
RJ;3300233;Armação dos Búzios;2,31;2,2
RJ;3300258;Arraial do Cabo;2,307;2,2
RJ;3300308;Barra do Piraí;2,187;2,038
RJ;3300407;Barra Mansa;2,385;2,012
RJ;3300456;Belford Roxo;2,565;2,317
RJ;3300506;Bom Jardim;2,78;2,64
RJ;3300605;Bom Jesus do Itabapoana;2,227;2,19
RJ;3300704;Cabo Frio;2,31;2,2
RJ;3300803;Cachoeiras de Macacu;2,908;2,083
RJ;3300902;Cambuci;2,178;2,038
RJ;3300936;Carapebus;3,311;2,348
RJ;3300951;Comendador Levy Gasparian;2,35;2,34
RJ;3301009;Campos dos Goytacazes;2,404;2,243
RJ;3301108;Cantagalo;2,838;2,24
RJ;3301157;Cardoso Moreira;3,112;2,546
RJ;3301207;Carmo;2,453;2,12
RJ;3301306;Casimiro de Abreu;2,553;2,15
RJ;3301405;Conceição de Macabu;2,839;2,768
RJ;3301504;Cordeiro;2,297;2,28
RJ;3301603;Duas Barras;2,781;2,644
RJ;3301702;Duque de Caxias;2,42;2,414
RJ;3301801;Engenheiro Paulo de Frontin;2,132;2,009
RJ;3301850;Guapimirim;3,001;2,63
RJ;3301876;Iguaba Grande;2,31;2,2
RJ;3301900;Itaboraí;2,627;2,393
RJ;3302007;Itaguaí;2,68;2,583
RJ;3302056;Italva;2,58;2,52
RJ;3302106;Itaocara;2,31;2,1
RJ;3302205;Itaperuna;2,405;2,188
RJ;3302254;Itatiaia;2,387;2,08
RJ;3302270;Japeri;2,972;2,566
RJ;3302304;Laje do Muriaé;2,583;2,523
RJ;3302403;Macaé;2,481;2,387
RJ;3302452;Macuco;2,893;2,245
RJ;3302502;Magé;2,789;2,422
RJ;3302601;Mangaratiba;2,677;2,58
RJ;3302700;Maricá;2,444;1,843
RJ;3302809;Mendes;2,626;2,05
RJ;3302858;Mesquita;;
RJ;3302908;Miguel Pereira;2,211;2,055
RJ;3303005;Miracema;2,314;2,171
RJ;3303104;Natividade;2,58;2,46
RJ;3303203;Nilópolis;1,99;1,952
RJ;3303302;Niterói;1,763;1,611
RJ;3303401;Nova Friburgo;2,28;1,86
RJ;3303500;Nova Iguaçu;2,349;2,174
RJ;3303609;Paracambi;2,305;2,01
RJ;3303708;Paraíba do Sul;2,74;2,021
RJ;3303807;Parati;3,206;2,66
RJ;3303856;Paty do Alferes;3,115;2,201
RJ;3303906;Petrópolis;2,36;2,041
RJ;3303955;Pinheiral;2,3;2,082
RJ;3304003;Piraí;2,833;2,532
RJ;3304102;Porciúncula;2,617;2,463
RJ;3304110;Porto Real;2,51;2,45
RJ;3304128;Quatis;2,508;2,445
RJ;3304144;Queimados;2,737;2,508
RJ;3304151;Quissamã;2,943;2,584
RJ;3304201;Resende;2,118;2
RJ;3304300;Rio Bonito;2,959;2,081
RJ;3304409;Rio Claro;2,46;2,45
RJ;3304508;Rio das Flores;2,594;2,064
RJ;3304524;Rio das Ostras;3,471;2,79
RJ;3304557;Rio de Janeiro;1,859;1,871
RJ;3304607;Santa Maria Madalena;2,473;2,227
RJ;3304706;Santo Antônio de Pádua;2,279;2,1
RJ;3304755;São Francisco de Itabapoana;3,629;2,563
RJ;3304805;São Fidélis;2,4;2,042
RJ;3304904;São Gonçalo;1,994;1,9
RJ;3305000;São João da Barra;2,4;2,24
RJ;3305109;São João de Meriti;2,35;2,27
RJ;3305133;São José de Ubá;2,405;2,102
RJ;3305158;São José do Vale do Rio Preto;3,204;2,771
RJ;3305208;São Pedro da Aldeia;2,31;2,196
RJ;3305307;São Sebastião do Alto;2,402;2,23
RJ;3305406;Sapucaia;2,35;2,34
RJ;3305505;Saquarema;3,563;2,346
RJ;3305554;Seropédica;2,68;2,58
RJ;3305604;Silva Jardim;3,372;2,79
RJ;3305703;Sumidouro;2,683;2,64
RJ;3305752;Tanguá;2,986;2,727
RJ;3305802;Teresópolis;2,291;2,04
RJ;3305901;Trajano de Morais;2,83;2,117
RJ;3306008;Três Rios;2,738;2,02
RJ;3306107;Valença;2,349;2,06
RJ;3306156;Varre-Sai;4,134;2,726
RJ;3306206;Vassouras;2,715;2,506
RJ;3306305;Volta Redonda;2,212;1,999
RJ;3399919;Sâo João Marcos;;
RJ;3399929;São Sebastião do Parahyba;;
RN;2400109;Acari;3,184;2,34
RN;2400208;Açu;3,462;2,832
RN;2400307;Afonso Bezerra;4,356;2,287
RN;2400406;Água Nova;4,738;3,939
RN;2400505;Alexandria;3,888;2,325
RN;2400604;Almino Afonso;3,427;2,321
RN;2400703;Alto do Rodrigues;3,823;2,691
RN;2400802;Angicos;3,94;2,36
RN;2400901;Antônio Martins;3,449;2,798
RN;2401008;Apodi;3,787;2,36
RN;2401107;Areia Branca;3,015;2,327
RN;2401206;Arês;4,401;3,225
RN;2401305;Augusto Severo;4,113;2,578
RN;2401404;Baía Formosa;4,363;4,008
RN;2401453;Baraúna;4,579;3,1
RN;2401503;Barcelona;3,87;3,468
RN;2401602;Bento Fernandes;5,989;3,48
RN;2401651;Bodó;5,796;4,554
RN;2401701;Bom Jesus;3,81;3,13
RN;2401800;Brejinho;5,24;2,844
RN;2401859;Caiçara do Norte;5,005;2,901
RN;2401909;Caiçara do Rio do Vento;5,254;2,549
RN;2402006;Caicó;3,192;2,31
RN;2402105;Campo Redondo;4,012;3,057
RN;2402204;Canguaretama;5,368;4,145
RN;2402303;Caraúbas;4,176;2,362
RN;2402402;Carnaúba dos Dantas;3,06;2,35
RN;2402501;Carnaubais;3,778;2,561
RN;2402600;Ceará-Mirim;4,085;3,577
RN;2402709;Cerro Corá;4,141;2,884
RN;2402808;Coronel Ezequiel;3,872;3,728
RN;2402907;Coronel João Pessoa;5,961;3,845
RN;2403004;Cruzeta;3,31;2,196
RN;2403103;Currais Novos;2,914;2,2
RN;2403202;Doutor Severiano;4,388;2,857
RN;2403251;Parnamirim;2,868;2,494
RN;2403301;Encanto;3,969;3,297
RN;2403400;Equador;4,495;2,967
RN;2403509;Espírito Santo;5,135;3,547
RN;2403608;Extremoz;3,878;3,533
RN;2403707;Felipe Guerra;3,638;2,36
RN;2403756;Fernando Pedroza;5,62;2,357
RN;2403806;Florânia;3,473;2,891
RN;2403905;Francisco Dantas;3,539;2,076
RN;2404002;Frutuoso Gomes;2,883;2,475
RN;2404101;Galinhos;3,99;3,489
RN;2404200;Goianinha;3,958;3,259
RN;2404309;Governador Dix-Sept Rosado;4,375;2,608
RN;2404408;Grossos;3,167;2,708
RN;2404507;Guamaré;4,117;2,733
RN;2404606;Ielmo Marinho;5,221;3,709
RN;2404705;Ipanguaçu;4,077;2,924
RN;2404804;Ipueira;2,969;2,012
RN;2404853;Itajá;4,437;2,441
RN;2404903;Itaú;3,816;2,189
RN;2405009;Jaçanã;4,022;2,919
RN;2405108;Jandaíra;6,739;4,051
RN;2405207;Janduís;3,493;2,326
RN;2405306;Januário Cicco;5,297;3,87
RN;2405405;Japi;4,806;4,24
RN;2405504;Jardim de Angicos;4,236;2,583
RN;2405603;Jardim de Piranhas;3,81;2,307
RN;2405702;Jardim do Seridó;2,91;2,2
RN;2405801;João Câmara;5,175;3,375
RN;2405900;João Dias;4,839;2,652
RN;2406007;José da Penha;3,165;2,2
RN;2406106;Jucurutu;3,347;2,292
RN;2406155;Jundiá;;
RN;2406205;Lagoa d'Anta;5,419;3,924
RN;2406304;Lagoa de Pedras;5,259;3,791
RN;2406403;Lagoa de Velhos;4,942;3,273
RN;2406502;Lagoa Nova;4,241;3,487
RN;2406601;Lagoa Salgada;6,612;4,241
RN;2406700;Lajes;3,797;2,797
RN;2406809;Lajes Pintadas;3,947;2,557
RN;2406908;Lucrécia;3,65;2,34
RN;2407005;Luís Gomes;4,537;2,786
RN;2407104;Macaíba;3,749;2,888
RN;2407203;Macau;3,268;2,39
RN;2407252;Major Sales;3,697;2,971
RN;2407302;Marcelino Vieira;3,88;2,02
RN;2407401;Martins;3,013;2,339
RN;2407500;Maxaranguape;6,177;3,767
RN;2407609;Messias Targino;3,353;3,054
RN;2407708;Montanhas;4,412;3,338
RN;2407807;Monte Alegre;4,739;3,55
RN;2407906;Monte das Gameleiras;5,084;3,79
RN;2408003;Mossoró;2,955;2,199
RN;2408102;Natal;2,438;1,993
RN;2408201;Nísia Floresta;4,155;2,87
RN;2408300;Nova Cruz;5,743;3,039
RN;2408409;Olho-d'Água do Borges;3,115;2,61
RN;2408508;Ouro Branco;2,895;2,21
RN;2408607;Paraná;4,215;2,2
RN;2408706;Paraú;4,21;2,712
RN;2408805;Parazinho;7,034;4,492
RN;2408904;Parelhas;3,692;3,065
RN;2408953;Rio do Fogo;5,846;4,01
RN;2409100;Passa e Fica;5,247;3,017
RN;2409209;Passagem;4,682;3,46
RN;2409308;Patu;3,711;2,78
RN;2409332;Santa Maria;4,725;2,88
RN;2409407;Pau dos Ferros;2,88;2,124
RN;2409506;Pedra Grande;7,05;4,822
RN;2409605;Pedra Preta;4,946;2,58
RN;2409704;Pedro Avelino;5,701;3,072
RN;2409803;Pedro Velho;4,082;3,457
RN;2409902;Pendências;3,879;2,438
RN;2410009;Pilões;4,944;2,12
RN;2410108;Poço Branco;5,23;3,356
RN;2410207;Portalegre;3,464;2,743
RN;2410256;Porto do Mangue;4,027;3,904
RN;2410306;Presidente Juscelino;6,039;4,562
RN;2410405;Pureza;7,046;4,411
RN;2410504;Rafael Fernandes;2,826;2,338
RN;2410603;Rafael Godeiro;3,65;2,277
RN;2410702;Riacho da Cruz;4,796;2,2
RN;2410801;Riacho de Santana;5,474;3,3
RN;2410900;Riachuelo;5,326;3,13
RN;2411007;Rodolfo Fernandes;4,067;2,34
RN;2411056;Tibau;3,406;2,699
RN;2411106;Ruy Barbosa;4,189;2,92
RN;2411205;Santa Cruz;4,056;2,56
RN;2411403;Santana do Matos;3,424;2,88
RN;2411429;Santana do Seridó;3,045;2,456
RN;2411502;Santo Antônio;4,5;3,464
RN;2411601;São Bento do Norte;3,99;2,392
RN;2411700;São Bento do Trairí;5,264;4,439
RN;2411809;São Fernando;3,475;2,31
RN;2411908;São Francisco do Oeste;3,632;2,34
RN;2412005;São Gonçalo do Amarante;3,726;3,231
RN;2412104;São João do Sabugi;3,551;2,31
RN;2412203;São José de Mipibu;4,079;3,31
RN;2412302;São José do Campestre;4,984;3,394
RN;2412401;São José do Seridó;2,754;2,65
RN;2412500;São Miguel;4,54;2,819
RN;2412559;São Miguel de Touros;7,05;4,529
RN;2412609;São Paulo do Potengi;4,134;3,441
RN;2412708;São Pedro;4,573;3,55
RN;2412807;São Rafael;3,1;2,426
RN;2412906;São Tomé;4,063;3,27
RN;2413003;São Vicente;4,262;2,393
RN;2413102;Senador Elói de Souza;4,974;3,547
RN;2413201;Senador Georgino Avelino;4,68;3,415
RN;2413300;Serra de São Bento;4,779;3,207
RN;2413359;Serra do Mel;5,103;3,1
RN;2413409;Serra Negra do Norte;2,89;2,31
RN;2413508;Serrinha;4,707;3,79
RN;2413557;Serrinha dos Pintos;3,45;2,608
RN;2413607;Severiano Melo;4,889;2,12
RN;2413706;Sítio Novo;5,098;4,286
RN;2413805;Taboleiro Grande;3,61;2,199
RN;2413904;Taipu;5,665;3,028
RN;2414001;Tangará;4,02;2,92
RN;2414100;Tenente Ananias;3,708;2,2
RN;2414159;Tenente Laurentino Cruz;3,608;3,02
RN;2414209;Tibau do Sul;4,521;3,019
RN;2414308;Timbaúba dos Batistas;2,969;2,31
RN;2414407;Touros;6,564;4,12
RN;2414456;Triunfo Potiguar;4,606;3,09
RN;2414506;Umarizal;3,368;2,785
RN;2414605;Upanema;3,935;2,731
RN;2414704;Várzea;5,53;3,55
RN;2414753;Venha-Ver;5,96;3,038
RN;2414803;Vera Cruz;5,702;3,87
RN;2414902;Viçosa;4,445;2,12
RN;2415008;Vila Flor;5,507;4,14
RO;1100015;Alta Floresta D'Oeste;4,082;3,112
RO;1100023;Ariquemes;3,721;2,771
RO;1100031;Cabixi;3,887;2,949
RO;1100049;Cacoal;3,806;2,335
RO;1100056;Cerejeiras;3,553;2,438
RO;1100064;Colorado do Oeste;3,377;2,334
RO;1100072;Corumbiara;3,954;3,048
RO;1100080;Costa Marques;4,19;3,95
RO;1100098;Espigão D'Oeste;3,837;2,808
RO;1100106;Guajará-Mirim;4,188;3,02
RO;1100114;Jaru;4,382;2,56
RO;1100122;Ji-Paraná;3,36;2,263
RO;1100130;Machadinho D'Oeste;4,669;3,16
RO;1100148;Nova Brasilândia D'Oeste;4,24;3,023
RO;1100155;Ouro Preto do Oeste;3,592;2,292
RO;1100189;Pimenta Bueno;3,966;2,898
RO;1100205;Porto Velho;3,189;2,632
RO;1100254;Presidente Médici;3,359;2,594
RO;1100262;Rio Crespo;4,292;3,01
RO;1100288;Rolim de Moura;4,514;2,84
RO;1100296;Santa Luzia D'Oeste;3,994;2,838
RO;1100304;Vilhena;3,016;2,355
RO;1100320;São Miguel do Guaporé;4,313;3,416
RO;1100338;Nova Mamoré;4,993;3,196
RO;1100346;Alvorada D'Oeste;4,407;2,868
RO;1100379;Alto Alegre dos Parecis;4,04;3,562
RO;1100403;Alto Paraíso;5,339;3,147
RO;1100452;Buritis;4,031;3,015
RO;1100502;Novo Horizonte do Oeste;4,472;2,922
RO;1100601;Cacaulândia;4,877;3,093
RO;1100700;Campo Novo de Rondônia;3,888;3,369
RO;1100809;Candeias do Jamari;4,048;4,025
RO;1100908;Castanheiras;3,509;3,179
RO;1100924;Chupinguaia;3,986;3,521
RO;1100940;Cujubim;3,946;3,37
RO;1101005;Governador Jorge Teixeira;4,43;3,438
RO;1101104;Itapuã do Oeste;3,761;3,662
RO;1101203;Ministro Andreazza;4,528;3,191
RO;1101302;Mirante da Serra;3,591;2,904
RO;1101401;Monte Negro;3,803;3,267
RO;1101435;Nova União;4,046;2,52
RO;1101450;Parecis;3,361;3,334
RO;1101468;Pimenteiras do Oeste;3,95;3,878
RO;1101476;Primavera de Rondônia;4,062;2,759
RO;1101484;São Felipe D'Oeste;4,336;2,831
RO;1101492;São Francisco do Guaporé;4,19;3,393
RO;1101500;Seringueiras;3,832;3,643
RO;1101559;Teixeirópolis;3,36;2,518
RO;1101609;Theobroma;4,15;3,147
RO;1101708;Urupá;4,03;2,716
RO;1101757;Vale do Anari;4,004;3,598
RO;1101807;Vale do Paraíso;3,539;2,905
RR;1400027;Amajari;5,07;4,955
RR;1400050;Alto Alegre;5,073;4,42
RR;1400100;Boa Vista;3,505;2,41
RR;1400159;Bonfim;5,832;4,05
RR;1400175;Cantá;4,707;4,047
RR;1400209;Caracaraí;5,187;4,35
RR;1400233;Caroebe;6,79;3,804
RR;1400282;Iracema;4,56;3,58
RR;1400308;Mucajaí;4,563;3,577
RR;1400407;Normandia;6,123;3,69
RR;1400456;Pacaraima;3,958;3,58
RR;1400472;Rorainópolis;7,449;3,581
RR;1400506;São João da Baliza;5,768;3,759
RR;1400605;São Luiz;5,393;3,701
RR;1400704;Uiramutã;4,378;4,05
RS;4300034;Aceguá;;
RS;4300059;Água Santa;2,691;2,29
RS;4300109;Agudo;2,741;2,367
RS;4300208;Ajuricaba;2,302;2,19
RS;4300307;Alecrim;2,555;2,531
RS;4300406;Alegrete;2,665;2,594
RS;4300455;Alegria;2,285;2,19
RS;4300471;Almirante Tamandaré do Sul;;
RS;4300505;Alpestre;3,662;2,47
RS;4300554;Alto Alegre;2,169;2,11
RS;4300570;Alto Feliz;2,3;2,115
RS;4300604;Alvorada;3,099;2,8
RS;4300638;Amaral Ferrador;2,991;2,933
RS;4300646;Ametista do Sul;4,098;3,629
RS;4300661;André da Rocha;2,397;2,05
RS;4300703;Anta Gorda;2,903;1,98
RS;4300802;Antônio Prado;2,04;2,01
RS;4300851;Arambaré;3,11;2,938
RS;4300877;Araricá;3,045;2,893
RS;4300901;Aratiba;2,494;2,173
RS;4301008;Arroio do Meio;2,127;1,99
RS;4301057;Arroio do Sal;3,425;2,653
RS;4301073;Arroio do Padre;;
RS;4301107;Arroio dos Ratos;2,753;2,324
RS;4301206;Arroio do Tigre;2,945;2,456
RS;4301305;Arroio Grande;2,608;2,5
RS;4301404;Arvorezinha;3,287;1,881
RS;4301503;Augusto Pestana;2,3;2,19
RS;4301552;Áurea;2,22;2,221
RS;4301602;Bagé;2,84;2,222
RS;4301636;Balneário Pinhal;4,133;3,299
RS;4301651;Barão;2,451;2,12
RS;4301701;Barão de Cotegipe;2,49;2,166
RS;4301750;Barão do Triunfo;2,551;2,41
RS;4301800;Barracão;3,343;2,828
RS;4301859;Barra do Guarita;4,301;2,68
RS;4301875;Barra do Quaraí;3,294;3,12
RS;4301909;Barra do Ribeiro;2,57;2,582
RS;4301925;Barra do Rio Azul;2,561;2,22
RS;4301958;Barra Funda;2,24;2,12
RS;4302006;Barros Cassal;3,62;3,043
RS;4302055;Benjamin Constant do Sul;4,088;2,83
RS;4302105;Bento Gonçalves;2,163;2,133
RS;4302154;Boa Vista das Missões;2,25;2,12
RS;4302204;Boa Vista do Buricá;2,138;2,13
RS;4302220;Boa Vista do Cadeado;;
RS;4302238;Boa Vista do Incra;;
RS;4302253;Boa Vista do Sul;2,553;2,1
RS;4302303;Bom Jesus;3,651;3,2
RS;4302352;Bom Princípio;2,3;2,24
RS;4302378;Bom Progresso;2,687;2,703
RS;4302402;Bom Retiro do Sul;2,237;2,02
RS;4302451;Boqueirão do Leão;2,97;2,57
RS;4302501;Bossoroca;2,995;2,807
RS;4302584;Bozano;;
RS;4302600;Braga;2,679;2,68
RS;4302659;Brochier;2,751;2,018
RS;4302709;Butiá;2,78;2,635
RS;4302808;Caçapava do Sul;2,49;2,3
RS;4302907;Cacequi;2,779;2,399
RS;4303004;Cachoeira do Sul;2,702;2,37
RS;4303103;Cachoeirinha;2,701;2,37
RS;4303202;Cacique Doble;3,047;2,61
RS;4303301;Caibaté;3,245;2,435
RS;4303400;Caiçara;3,007;2,923
RS;4303509;Camaquã;2,567;2,133
RS;4303558;Camargo;2,07;2,07
RS;4303608;Cambará do Sul;3,638;3,212
RS;4303673;Campestre da Serra;2,47;2,23
RS;4303707;Campina das Missões;2,199;2,15
RS;4303806;Campinas do Sul;2,38;2,121
RS;4303905;Campo Bom;2,543;2,393
RS;4304002;Campo Novo;2,845;2,665
RS;4304101;Campos Borges;2,77;2,392
RS;4304200;Candelária;2,394;2,3
RS;4304309;Cândido Godói;2,25;2,256
RS;4304358;Candiota;2,486;2,3
RS;4304408;Canela;2,809;2,07
RS;4304507;Canguçu;2,595;2,493
RS;4304606;Canoas;2,602;2,281
RS;4304614;Canudos do Vale;;
RS;4304622;Capão Bonito do Sul;;
RS;4304630;Capão da Canoa;3,784;2,932
RS;4304655;Capão do Cipó;;
RS;4304663;Capão do Leão;2,611;2,39
RS;4304671;Capivari do Sul;2,93;2,929
RS;4304689;Capela de Santana;2,81;2,36
RS;4304697;Capitão;2,12;2,053
RS;4304705;Carazinho;2,314;2,202
RS;4304713;Caraá;2,89;2,482
RS;4304804;Carlos Barbosa;2,042;2,01
RS;4304853;Carlos Gomes;2,201;2,12
RS;4304903;Casca;2,097;2,07
RS;4304952;Caseiros;2,306;2,11
RS;4305009;Catuípe;2,407;2,43
RS;4305108;Caxias do Sul;2,218;2,012
RS;4305116;Centenário;2,839;2,83
RS;4305124;Cerrito;2,61;2,516
RS;4305132;Cerro Branco;2,429;2,202
RS;4305157;Cerro Grande;3,027;2,622
RS;4305173;Cerro Grande do Sul;2,762;2,42
RS;4305207;Cerro Largo;2,338;2,155
RS;4305306;Chapada;2,373;2,12
RS;4305355;Charqueadas;2,177;2,095
RS;4305371;Charrua;4,235;3,32
RS;4305405;Chiapetta;2,584;2,431
RS;4305439;Chuí;2,6;2,54
RS;4305447;Chuvisca;2,705;2,422
RS;4305454;Cidreira;3,637;3,245
RS;4305504;Ciríaco;2,41;2,29
RS;4305587;Colinas;2,908;2,57
RS;4305603;Colorado;2,06;2,02
RS;4305702;Condor;2,678;2,43
RS;4305801;Constantina;3,124;2,381
RS;4305835;Coqueiro Baixo;;
RS;4305850;Coqueiros do Sul;2,377;2,122
RS;4305871;Coronel Barros;2,081;2,06
RS;4305900;Coronel Bicaco;2,763;2,192
RS;4305934;Coronel Pilar;;
RS;4305959;Cotiporã;2,553;2,163
RS;4305975;Coxilha;3,137;2,768
RS;4306007;Crissiumal;2,3;2,18
RS;4306056;Cristal;2,8;2,49
RS;4306072;Cristal do Sul;3,426;2,61
RS;4306106;Cruz Alta;2,869;2,213
RS;4306130;Cruzaltense;;
RS;4306205;Cruzeiro do Sul;2,386;2,02
RS;4306304;David Canabarro;2,07;2,07
RS;4306320;Derrubadas;2,709;2,66
RS;4306353;Dezesseis de Novembro;3,018;2,673
RS;4306379;Dilermando de Aguiar;2,849;2,59
RS;4306403;Dois Irmãos;2,48;2,07
RS;4306429;Dois Irmãos das Missões;5,406;2,033
RS;4306452;Dois Lajeados;2,578;2,05
RS;4306502;Dom Feliciano;2,498;2,42
RS;4306551;Dom Pedro de Alcântara;2,878;2,68
RS;4306601;Dom Pedrito;3,258;2,511
RS;4306700;Dona Francisca;3,183;2,406
RS;4306734;Doutor Maurício Cardoso;2,358;2,23
RS;4306759;Doutor Ricardo;2,119;2,09
RS;4306767;Eldorado do Sul;3,048;2,852
RS;4306809;Encantado;2,197;1,99
RS;4306908;Encruzilhada do Sul;2,53;2,39
RS;4306924;Engenho Velho;2,456;2,47
RS;4306932;Entre-Ijuís;2,644;2,43
RS;4306957;Entre Rios do Sul;2,88;2,22
RS;4306973;Erebango;3,071;2,59
RS;4307005;Erechim;2,428;2,011
RS;4307054;Ernestina;2,86;2,292
RS;4307104;Herval;2,545;2,5
