Índice de Desenvolvimento Humano Municipal-ed 2003;;;;
Sigla;Código;Município;1991;2000
PR;4112603;Jardim Olinda;0,67;0,724
PR;4112702;Jataizinho;0,673;0,733
PR;4112751;Jesuítas;0,661;0,762
PR;4112801;Joaquim Távora;0,656;0,755
PR;4112900;Jundiaí do Sul;0,619;0,721
PR;4112959;Juranda;0,676;0,731
PR;4113007;Jussara;0,691;0,768
PR;4113106;Kaloré;0,677;0,753
PR;4113205;Lapa;0,678;0,754
PR;4113254;Laranjal;0,544;0,651
PR;4113304;Laranjeiras do Sul;0,676;0,753
PR;4113403;Leópolis;0,679;0,742
PR;4113429;Lidianópolis;0,636;0,734
PR;4113452;Lindoeste;0,625;0,715
PR;4113502;Loanda;0,701;0,771
PR;4113601;Lobato;0,725;0,795
PR;4113700;Londrina;0,766;0,824
PR;4113734;Luiziana;0,635;0,704
PR;4113759;Lunardelli;0,62;0,692
PR;4113809;Lupionópolis;0,633;0,723
PR;4113908;Mallet;0,689;0,761
PR;4114005;Mamborê;0,66;0,745
PR;4114104;Mandaguaçu;0,682;0,762
PR;4114203;Mandaguari;0,705;0,791
PR;4114302;Mandirituba;0,68;0,76
PR;4114351;Manfrinópolis;0,606;0,71
PR;4114401;Mangueirinha;0,632;0,754
PR;4114500;Manoel Ribas;0,666;0,729
PR;4114609;Marechal Cândido Rondon;0,758;0,829
PR;4114708;Maria Helena;0,636;0,707
PR;4114807;Marialva;0,708;0,784
PR;4114906;Marilândia do Sul;0,661;0,739
PR;4115002;Marilena;0,639;0,738
PR;4115101;Mariluz;0,621;0,675
PR;4115200;Maringá;0,762;0,841
PR;4115309;Mariópolis;0,682;0,799
PR;4115358;Maripá;0,747;0,845
PR;4115408;Marmeleiro;0,683;0,753
PR;4115457;Marquinho;0,598;0,691
PR;4115507;Marumbi;0,652;0,735
PR;4115606;Matelândia;0,679;0,76
PR;4115705;Matinhos;0,726;0,793
PR;4115739;Mato Rico;0,543;0,64
PR;4115754;Mauá da Serra;0,632;0,719
PR;4115804;Medianeira;0,73;0,779
PR;4115853;Mercedes;0,725;0,816
PR;4115903;Mirador;0,63;0,724
PR;4116000;Miraselva;0,69;0,787
PR;4116059;Missal;0,722;0,79
PR;4116109;Moreira Sales;0,636;0,703
PR;4116208;Morretes;0,667;0,755
PR;4116307;Munhoz de Melo;0,661;0,767
PR;4116406;Nossa Senhora das Graças;0,668;0,719
PR;4116505;Nova Aliança do Ivaí;0,66;0,742
PR;4116604;Nova América da Colina;0,618;0,716
PR;4116703;Nova Aurora;0,688;0,771
PR;4116802;Nova Cantu;0,625;0,698
PR;4116901;Nova Esperança;0,681;0,748
PR;4116950;Nova Esperança do Sudoeste;0,627;0,722
PR;4117008;Nova Fátima;0,662;0,747
PR;4117057;Nova Laranjeiras;0,573;0,697
PR;4117107;Nova Londrina;0,704;0,762
PR;4117206;Nova Olímpia;0,684;0,74
PR;4117214;Nova Santa Bárbara;0,614;0,701
PR;4117222;Nova Santa Rosa;0,73;0,806
PR;4117255;Nova Prata do Iguaçu;0,668;0,754
PR;4117271;Nova Tebas;0,58;0,689
PR;4117297;Novo Itacolomi;0,652;0,706
PR;4117305;Ortigueira;0,528;0,62
PR;4117404;Ourizona;0,707;0,77
PR;4117453;Ouro Verde do Oeste;0,657;0,764
PR;4117503;Paiçandu;0,66;0,746
PR;4117602;Palmas;0,677;0,737
PR;4117701;Palmeira;0,7;0,763
PR;4117800;Palmital;0,568;0,67
PR;4117909;Palotina;0,731;0,832
PR;4118006;Paraíso do Norte;0,669;0,763
PR;4118105;Paranacity;0,681;0,742
PR;4118204;Paranaguá;0,718;0,782
PR;4118303;Paranapoema;0,629;0,706
PR;4118402;Paranavaí;0,725;0,787
PR;4118451;Pato Bragado;0,733;0,821
PR;4118501;Pato Branco;0,752;0,849
PR;4118600;Paula Freitas;0,658;0,735
PR;4118709;Paulo Frontin;0,678;0,735
PR;4118808;Peabiru;0,661;0,736
PR;4118857;Perobal;0,653;0,745
PR;4118907;Pérola;0,694;0,759
PR;4119004;Pérola d'Oeste;0,708;0,759
PR;4119103;Piên;0,669;0,753
PR;4119152;Pinhais;0,727;0,815
PR;4119202;Pinhalão;0,612;0,707
PR;4119251;Pinhal de São Bento;0,623;0,708
PR;4119301;Pinhão;0,602;0,713
PR;4119400;Piraí do Sul;0,655;0,73
PR;4119509;Piraquara;0,706;0,744
PR;4119608;Pitanga;0,634;0,743
PR;4119657;Pitangueiras;0,652;0,754
PR;4119707;Planaltina do Paraná;0,672;0,737
PR;4119806;Planalto;0,686;0,763
PR;4119905;Ponta Grossa;0,723;0,804
PR;4119954;Pontal do Paraná;0,67;0,788
PR;4120002;Porecatu;0,697;0,785
PR;4120101;Porto Amazonas;0,677;0,774
PR;4120150;Porto Barreiro;0,587;0,716
PR;4120200;Porto Rico;0,64;0,748
PR;4120309;Porto Vitória;0,65;0,732
PR;4120333;Prado Ferreira;0,638;0,756
PR;4120358;Pranchita;0,691;0,803
PR;4120408;Presidente Castelo Branco;0,648;0,742
PR;4120507;Primeiro de Maio;0,681;0,747
PR;4120606;Prudentópolis;0,657;0,733
PR;4120655;Quarto Centenário;0,631;0,7
PR;4120705;Quatiguá;0,679;0,762
PR;4120804;Quatro Barras;0,703;0,774
PR;4120853;Quatro Pontes;0,742;0,851
PR;4120903;Quedas do Iguaçu;0,681;0,747
PR;4121000;Querência do Norte;0,636;0,705
PR;4121109;Quinta do Sol;0,648;0,712
PR;4121208;Quitandinha;0,611;0,715
PR;4121257;Ramilândia;0,64;0,697
PR;4121307;Rancho Alegre;0,671;0,738
PR;4121356;Rancho Alegre D'Oeste;0,653;0,698
PR;4121406;Realeza;0,704;0,783
PR;4121505;Rebouças;0,631;0,711
PR;4121604;Renascença;0,695;0,746
PR;4121703;Reserva;0,551;0,646
PR;4121752;Reserva do Iguaçu;0,703;0,726
PR;4121802;Ribeirão Claro;0,683;0,747
PR;4121901;Ribeirão do Pinhal;0,625;0,715
PR;4122008;Rio Azul;0,667;0,738
PR;4122107;Rio Bom;0,647;0,713
PR;4122156;Rio Bonito do Iguaçu;0,607;0,669
PR;4122172;Rio Branco do Ivaí;0,557;0,67
PR;4122206;Rio Branco do Sul;0,627;0,702
PR;4122305;Rio Negro;0,71;0,801
PR;4122404;Rolândia;0,703;0,784
PR;4122503;Roncador;0,614;0,701
PR;4122602;Rondon;0,649;0,734
PR;4122651;Rosário do Ivaí;0,566;0,664
PR;4122701;Sabáudia;0,689;0,754
PR;4122800;Salgado Filho;0,657;0,759
PR;4122909;Salto do Itararé;0,615;0,695
PR;4123006;Salto do Lontra;0,664;0,76
PR;4123105;Santa Amélia;0,652;0,711
PR;4123204;Santa Cecília do Pavão;0,621;0,712
PR;4123303;Santa Cruz de Monte Castelo;0,648;0,708
PR;4123402;Santa Fé;0,679;0,773
PR;4123501;Santa Helena;0,726;0,799
PR;4123600;Santa Inês;0,639;0,726
PR;4123709;Santa Isabel do Ivaí;0,679;0,758
PR;4123808;Santa Izabel do Oeste;0,658;0,767
PR;4123824;Santa Lúcia;0,634;0,725
PR;4123857;Santa Maria do Oeste;0,546;0,662
PR;4123907;Santa Mariana;0,658;0,751
PR;4123956;Santa Mônica;0,587;0,7
PR;4124004;Santana do Itararé;0,623;0,696
PR;4124020;Santa Tereza do Oeste;0,655;0,735
PR;4124053;Santa Terezinha de Itaipu;0,689;0,778
PR;4124103;Santo Antônio da Platina;0,662;0,745
PR;4124202;Santo Antônio do Caiuá;0,654;0,75
PR;4124301;Santo Antônio do Paraíso;0,643;0,715
PR;4124400;Santo Antônio do Sudoeste;0,638;0,715
PR;4124509;Santo Inácio;0,665;0,738
PR;4124608;São Carlos do Ivaí;0,69;0,738
PR;4124707;São Jerônimo da Serra;0,583;0,674
PR;4124806;São João;0,675;0,774
PR;4124905;São João do Caiuá;0,64;0,712
PR;4125001;São João do Ivaí;0,615;0,689
PR;4125100;São João do Triunfo;0,611;0,679
PR;4125209;São Jorge d'Oeste;0,654;0,754
PR;4125308;São Jorge do Ivaí;0,723;0,792
PR;4125357;São Jorge do Patrocínio;0,63;0,708
PR;4125407;São José da Boa Vista;0,637;0,707
PR;4125456;São José das Palmeiras;0,65;0,724
PR;4125506;São José dos Pinhais;0,729;0,796
PR;4125555;São Manoel do Paraná;0,645;0,75
PR;4125605;São Mateus do Sul;0,698;0,766
PR;4125704;São Miguel do Iguaçu;0,701;0,779
PR;4125753;São Pedro do Iguaçu;0,678;0,732
PR;4125803;São Pedro do Ivaí;0,696;0,745
PR;4125902;São Pedro do Paraná;0,656;0,762
PR;4126009;São Sebastião da Amoreira;0,648;0,724
PR;4126108;São Tomé;0,663;0,738
PR;4126207;Sapopema;0,618;0,698
PR;4126256;Sarandi;0,696;0,768
PR;4126272;Saudade do Iguaçu;0,638;0,781
PR;4126306;Sengés;0,637;0,718
PR;4126355;Serranópolis do Iguaçu;0,734;0,796
PR;4126405;Sertaneja;0,716;0,786
PR;4126504;Sertanópolis;0,727;0,781
PR;4126603;Siqueira Campos;0,674;0,753
PR;4126652;Sulina;0,659;0,773
PR;4126678;Tamarana;0,659;0,683
PR;4126702;Tamboara;0,667;0,782
PR;4126801;Tapejara;0,654;0,73
PR;4126900;Tapira;0,624;0,731
PR;4127007;Teixeira Soares;0,654;0,738
PR;4127106;Telêmaco Borba;0,704;0,767
PR;4127205;Terra Boa;0,667;0,744
PR;4127304;Terra Rica;0,703;0,746
PR;4127403;Terra Roxa;0,683;0,764
PR;4127502;Tibagi;0,597;0,686
PR;4127601;Tijucas do Sul;0,648;0,716
PR;4127700;Toledo;0,751;0,827
PR;4127809;Tomazina;0,638;0,716
PR;4127858;Três Barras do Paraná;0,661;0,72
PR;4127882;Tunas do Paraná;0,582;0,686
PR;4127908;Tuneiras do Oeste;0,632;0,707
PR;4127957;Tupãssi;0,699;0,809
PR;4127965;Turvo;0,621;0,692
PR;4128005;Ubiratã;0,692;0,734
PR;4128104;Umuarama;0,723;0,8
PR;4128203;União da Vitória;0,715;0,793
PR;4128302;Uniflor;0,677;0,734
PR;4128401;Uraí;0,674;0,751
PR;4128500;Wenceslau Braz;0,66;0,727
PR;4128534;Ventania;0,581;0,665
PR;4128559;Vera Cruz do Oeste;0,666;0,737
PR;4128609;Verê;0,652;0,774
PR;4128625;Vila Alta;0,603;0,704
PR;4128633;Doutor Ulysses;0,546;0,627
PR;4128658;Virmond;0,644;0,719
PR;4128708;Vitorino;0,706;0,785
PR;4128807;Xambrê;0,634;0,751
PR;4199919;Assunguy de Cima;;
PR;4199929;Conchas;;
PR;4199939;Palmira;;
PR;4199949;Porto de Cima;;
RJ;3300100;Angra dos Reis;0,722;0,772
RJ;3300159;Aperibé;0,676;0,756
RJ;3300209;Araruama;0,672;0,756
RJ;3300225;Areal;0,698;0,765
RJ;3300233;Armação dos Búzios;0,691;0,791
RJ;3300258;Arraial do Cabo;0,723;0,79
RJ;3300308;Barra do Piraí;0,724;0,781
RJ;3300407;Barra Mansa;0,739;0,806
RJ;3300456;Belford Roxo;0,671;0,742
RJ;3300506;Bom Jardim;0,651;0,733
RJ;3300605;Bom Jesus do Itabapoana;0,662;0,746
RJ;3300704;Cabo Frio;0,716;0,792
RJ;3300803;Cachoeiras de Macacu;0,664;0,752
RJ;3300902;Cambuci;0,654;0,733
RJ;3300936;Carapebus;0,649;0,74
RJ;3300951;Comendador Levy Gasparian;0,692;0,753
RJ;3301009;Campos dos Goytacazes;0,684;0,752
RJ;3301108;Cantagalo;0,677;0,779
RJ;3301157;Cardoso Moreira;0,584;0,706
RJ;3301207;Carmo;0,667;0,763
RJ;3301306;Casimiro de Abreu;0,693;0,781
RJ;3301405;Conceição de Macabu;0,67;0,738
RJ;3301504;Cordeiro;0,712;0,789
RJ;3301603;Duas Barras;0,609;0,712
RJ;3301702;Duque de Caxias;0,7;0,753
RJ;3301801;Engenheiro Paulo de Frontin;0,69;0,753
RJ;3301850;Guapimirim;0,639;0,739
RJ;3301876;Iguaba Grande;0,708;0,796
RJ;3301900;Itaboraí;0,657;0,737
RJ;3302007;Itaguaí;0,687;0,768
RJ;3302056;Italva;0,659;0,724
RJ;3302106;Itaocara;0,681;0,771
RJ;3302205;Itaperuna;0,708;0,787
RJ;3302254;Itatiaia;0,749;0,8
RJ;3302270;Japeri;0,643;0,724
RJ;3302304;Laje do Muriaé;0,625;0,71
RJ;3302403;Macaé;0,73;0,79
RJ;3302452;Macuco;0,671;0,769
RJ;3302502;Magé;0,663;0,746
RJ;3302601;Mangaratiba;0,706;0,79
RJ;3302700;Maricá;0,721;0,786
RJ;3302809;Mendes;0,694;0,775
RJ;3302858;Mesquita;;
RJ;3302908;Miguel Pereira;0,703;0,777
RJ;3303005;Miracema;0,669;0,733
RJ;3303104;Natividade;0,658;0,736
RJ;3303203;Nilópolis;0,743;0,788
RJ;3303302;Niterói;0,817;0,886
RJ;3303401;Nova Friburgo;0,735;0,81
RJ;3303500;Nova Iguaçu;0,707;0,762
RJ;3303609;Paracambi;0,681;0,771
RJ;3303708;Paraíba do Sul;0,72;0,771
RJ;3303807;Parati;0,714;0,777
RJ;3303856;Paty do Alferes;0,637;0,718
RJ;3303906;Petrópolis;0,751;0,804
RJ;3303955;Pinheiral;0,727;0,796
RJ;3304003;Piraí;0,71;0,776
RJ;3304102;Porciúncula;0,646;0,73
RJ;3304110;Porto Real;0,677;0,743
RJ;3304128;Quatis;0,7;0,791
RJ;3304144;Queimados;0,661;0,732
RJ;3304151;Quissamã;0,641;0,732
RJ;3304201;Resende;0,753;0,809
RJ;3304300;Rio Bonito;0,694;0,772
RJ;3304409;Rio Claro;0,671;0,737
RJ;3304508;Rio das Flores;0,678;0,739
RJ;3304524;Rio das Ostras;0,681;0,775
RJ;3304557;Rio de Janeiro;0,798;0,842
RJ;3304607;Santa Maria Madalena;0,664;0,734
RJ;3304706;Santo Antônio de Pádua;0,694;0,754
RJ;3304755;São Francisco de Itabapoana;0,584;0,688
RJ;3304805;São Fidélis;0,671;0,741
RJ;3304904;São Gonçalo;0,725;0,782
RJ;3305000;São João da Barra;0,684;0,723
RJ;3305109;São João de Meriti;0,707;0,774
RJ;3305133;São José de Ubá;0,637;0,718
RJ;3305158;São José do Vale do Rio Preto;0,651;0,72
RJ;3305208;São Pedro da Aldeia;0,695;0,78
RJ;3305307;São Sebastião do Alto;0,643;0,723
RJ;3305406;Sapucaia;0,671;0,742
RJ;3305505;Saquarema;0,678;0,762
RJ;3305554;Seropédica;0,688;0,759
RJ;3305604;Silva Jardim;0,628;0,731
RJ;3305703;Sumidouro;0,617;0,712
RJ;3305752;Tanguá;0,625;0,722
RJ;3305802;Teresópolis;0,7;0,79
RJ;3305901;Trajano de Morais;0,648;0,723
RJ;3306008;Três Rios;0,725;0,782
RJ;3306107;Valença;0,723;0,776
RJ;3306156;Varre-Sai;0,6;0,679
RJ;3306206;Vassouras;0,678;0,781
RJ;3306305;Volta Redonda;0,769;0,815
RJ;3399919;Sâo João Marcos;;
RJ;3399929;São Sebastião do Parahyba;;
RN;2400109;Acari;0,611;0,698
RN;2400208;Açu;0,563;0,677
RN;2400307;Afonso Bezerra;0,507;0,629
RN;2400406;Água Nova;0,486;0,587
RN;2400505;Alexandria;0,54;0,637
RN;2400604;Almino Afonso;0,555;0,64
RN;2400703;Alto do Rodrigues;0,554;0,688
RN;2400802;Angicos;0,577;0,688
RN;2400901;Antônio Martins;0,553;0,636
RN;2401008;Apodi;0,544;0,654
RN;2401107;Areia Branca;0,606;0,71
RN;2401206;Arês;0,516;0,624
RN;2401305;Augusto Severo;0,485;0,611
RN;2401404;Baía Formosa;0,557;0,643
RN;2401453;Baraúna;0,48;0,6
RN;2401503;Barcelona;0,488;0,613
RN;2401602;Bento Fernandes;0,48;0,578
RN;2401651;Bodó;0,411;0,595
RN;2401701;Bom Jesus;0,536;0,625
RN;2401800;Brejinho;0,493;0,625
RN;2401859;Caiçara do Norte;0,52;0,631
RN;2401909;Caiçara do Rio do Vento;0,507;0,619
RN;2402006;Caicó;0,659;0,756
RN;2402105;Campo Redondo;0,501;0,633
RN;2402204;Canguaretama;0,491;0,6
RN;2402303;Caraúbas;0,513;0,614
RN;2402402;Carnaúba dos Dantas;0,635;0,742
RN;2402501;Carnaubais;0,531;0,651
RN;2402600;Ceará-Mirim;0,547;0,646
RN;2402709;Cerro Corá;0,479;0,592
RN;2402808;Coronel Ezequiel;0,493;0,6
RN;2402907;Coronel João Pessoa;0,467;0,592
RN;2403004;Cruzeta;0,598;0,713
RN;2403103;Currais Novos;0,627;0,724
RN;2403202;Doutor Severiano;0,491;0,598
RN;2403251;Parnamirim;0,64;0,76
RN;2403301;Encanto;0,539;0,625
RN;2403400;Equador;0,556;0,665
RN;2403509;Espírito Santo;0,435;0,581
RN;2403608;Extremoz;0,575;0,694
RN;2403707;Felipe Guerra;0,536;0,633
RN;2403756;Fernando Pedroza;0,466;0,625
RN;2403806;Florânia;0,535;0,657
RN;2403905;Francisco Dantas;0,507;0,622
RN;2404002;Frutuoso Gomes;0,574;0,639
RN;2404101;Galinhos;0,504;0,612
RN;2404200;Goianinha;0,504;0,651
RN;2404309;Governador Dix-Sept Rosado;0,538;0,637
RN;2404408;Grossos;0,55;0,683
RN;2404507;Guamaré;0,52;0,646
RN;2404606;Ielmo Marinho;0,458;0,59
RN;2404705;Ipanguaçu;0,495;0,613
RN;2404804;Ipueira;0,611;0,691
RN;2404853;Itajá;0,501;0,635
RN;2404903;Itaú;0,588;0,675
RN;2405009;Jaçanã;0,504;0,631
RN;2405108;Jandaíra;0,447;0,571
RN;2405207;Janduís;0,517;0,604
RN;2405306;Januário Cicco;0,486;0,596
RN;2405405;Japi;0,49;0,57
RN;2405504;Jardim de Angicos;0,514;0,628
RN;2405603;Jardim de Piranhas;0,587;0,675
RN;2405702;Jardim do Seridó;0,61;0,722
RN;2405801;João Câmara;0,529;0,639
RN;2405900;João Dias;0,485;0,587
RN;2406007;José da Penha;0,496;0,629
RN;2406106;Jucurutu;0,51;0,637
RN;2406155;Jundiá;;
RN;2406205;Lagoa d'Anta;0,463;0,601
RN;2406304;Lagoa de Pedras;0,451;0,594
RN;2406403;Lagoa de Velhos;0,54;0,63
RN;2406502;Lagoa Nova;0,471;0,62
RN;2406601;Lagoa Salgada;0,485;0,598
RN;2406700;Lajes;0,521;0,64
RN;2406809;Lajes Pintadas;0,544;0,655
RN;2406908;Lucrécia;0,545;0,66
RN;2407005;Luís Gomes;0,521;0,644
RN;2407104;Macaíba;0,544;0,665
RN;2407203;Macau;0,61;0,69
RN;2407252;Major Sales;0,505;0,63
RN;2407302;Marcelino Vieira;0,482;0,613
RN;2407401;Martins;0,57;0,694
RN;2407500;Maxaranguape;0,505;0,609
RN;2407609;Messias Targino;0,506;0,614
RN;2407708;Montanhas;0,47;0,586
RN;2407807;Monte Alegre;0,512;0,645
RN;2407906;Monte das Gameleiras;0,503;0,593
RN;2408003;Mossoró;0,635;0,735
RN;2408102;Natal;0,733;0,788
RN;2408201;Nísia Floresta;0,564;0,666
RN;2408300;Nova Cruz;0,501;0,617
RN;2408409;Olho-d'Água do Borges;0,545;0,631
RN;2408508;Ouro Branco;0,591;0,702
RN;2408607;Paraná;0,494;0,609
RN;2408706;Paraú;0,507;0,612
RN;2408805;Parazinho;0,447;0,564
RN;2408904;Parelhas;0,617;0,704
RN;2408953;Rio do Fogo;0,487;0,598
RN;2409100;Passa e Fica;0,457;0,611
RN;2409209;Passagem;0,549;0,648
RN;2409308;Patu;0,549;0,676
RN;2409332;Santa Maria;0,474;0,627
RN;2409407;Pau dos Ferros;0,627;0,725
RN;2409506;Pedra Grande;0,456;0,587
RN;2409605;Pedra Preta;0,49;0,575
RN;2409704;Pedro Avelino;0,466;0,622
RN;2409803;Pedro Velho;0,532;0,626
RN;2409902;Pendências;0,518;0,631
RN;2410009;Pilões;0,525;0,643
RN;2410108;Poço Branco;0,494;0,606
RN;2410207;Portalegre;0,512;0,633
RN;2410256;Porto do Mangue;0,497;0,598
RN;2410306;Presidente Juscelino;0,48;0,605
RN;2410405;Pureza;0,47;0,577
RN;2410504;Rafael Fernandes;0,583;0,652
RN;2410603;Rafael Godeiro;0,527;0,637
RN;2410702;Riacho da Cruz;0,553;0,624
RN;2410801;Riacho de Santana;0,514;0,621
RN;2410900;Riachuelo;0,526;0,656
RN;2411007;Rodolfo Fernandes;0,533;0,653
RN;2411056;Tibau;0,528;0,678
RN;2411106;Ruy Barbosa;0,456;0,579
RN;2411205;Santa Cruz;0,562;0,655
RN;2411403;Santana do Matos;0,446;0,594
RN;2411429;Santana do Seridó;0,582;0,684
RN;2411502;Santo Antônio;0,54;0,655
RN;2411601;São Bento do Norte;0,505;0,643
RN;2411700;São Bento do Trairí;0,516;0,616
RN;2411809;São Fernando;0,552;0,664
RN;2411908;São Francisco do Oeste;0,532;0,652
RN;2412005;São Gonçalo do Amarante;0,582;0,695
RN;2412104;São João do Sabugi;0,615;0,725
RN;2412203;São José de Mipibu;0,543;0,671
RN;2412302;São José do Campestre;0,497;0,631
RN;2412401;São José do Seridó;0,612;0,74
RN;2412500;São Miguel;0,501;0,615
RN;2412559;São Miguel de Touros;0,419;0,558
RN;2412609;São Paulo do Potengi;0,52;0,642
RN;2412708;São Pedro;0,496;0,63
RN;2412807;São Rafael;0,525;0,638
RN;2412906;São Tomé;0,489;0,613
RN;2413003;São Vicente;0,522;0,639
RN;2413102;Senador Elói de Souza;0,455;0,588
RN;2413201;Senador Georgino Avelino;0,522;0,647
RN;2413300;Serra de São Bento;0,471;0,6
RN;2413359;Serra do Mel;0,51;0,619
RN;2413409;Serra Negra do Norte;0,543;0,663
RN;2413508;Serrinha;0,448;0,598
RN;2413557;Serrinha dos Pintos;0,52;0,637
RN;2413607;Severiano Melo;0,508;0,631
RN;2413706;Sítio Novo;0,498;0,605
RN;2413805;Taboleiro Grande;0,541;0,641
RN;2413904;Taipu;0,433;0,584
RN;2414001;Tangará;0,521;0,631
RN;2414100;Tenente Ananias;0,489;0,597
RN;2414159;Tenente Laurentino Cruz;0,453;0,628
RN;2414209;Tibau do Sul;0,504;0,655
RN;2414308;Timbaúba dos Batistas;0,623;0,719
RN;2414407;Touros;0,486;0,595
RN;2414456;Triunfo Potiguar;0,424;0,577
RN;2414506;Umarizal;0,572;0,643
RN;2414605;Upanema;0,508;0,589
RN;2414704;Várzea;0,492;0,621
RN;2414753;Venha-Ver;0,435;0,544
RN;2414803;Vera Cruz;0,475;0,607
RN;2414902;Viçosa;0,526;0,653
RN;2415008;Vila Flor;0,497;0,639
RO;1100015;Alta Floresta D'Oeste;0,608;0,715
RO;1100023;Ariquemes;0,66;0,752
RO;1100031;Cabixi;0,619;0,705
RO;1100049;Cacoal;0,673;0,755
RO;1100056;Cerejeiras;0,662;0,751
RO;1100064;Colorado do Oeste;0,647;0,739
RO;1100072;Corumbiara;0,542;0,668
RO;1100080;Costa Marques;0,654;0,693
RO;1100098;Espigão D'Oeste;0,647;0,738
RO;1100106;Guajará-Mirim;0,706;0,743
RO;1100114;Jaru;0,646;0,729
RO;1100122;Ji-Paraná;0,68;0,753
RO;1100130;Machadinho D'Oeste;0,628;0,691
RO;1100148;Nova Brasilândia D'Oeste;0,585;0,689
RO;1100155;Ouro Preto do Oeste;0,648;0,727
RO;1100189;Pimenta Bueno;0,663;0,754
RO;1100205;Porto Velho;0,71;0,763
RO;1100254;Presidente Médici;0,623;0,707
RO;1100262;Rio Crespo;0,567;0,712
RO;1100288;Rolim de Moura;0,655;0,753
RO;1100296;Santa Luzia D'Oeste;0,562;0,679
RO;1100304;Vilhena;0,71;0,771
RO;1100320;São Miguel do Guaporé;0,546;0,669
RO;1100338;Nova Mamoré;0,577;0,659
RO;1100346;Alvorada D'Oeste;0,595;0,694
RO;1100379;Alto Alegre dos Parecis;0,569;0,674
RO;1100403;Alto Paraíso;0,578;0,715
RO;1100452;Buritis;0,601;0,694
RO;1100502;Novo Horizonte do Oeste;0,586;0,707
RO;1100601;Cacaulândia;0,575;0,713
RO;1100700;Campo Novo de Rondônia;0,593;0,697
RO;1100809;Candeias do Jamari;0,597;0,671
RO;1100908;Castanheiras;0,536;0,702
RO;1100924;Chupinguaia;0,597;0,707
RO;1100940;Cujubim;0,597;0,695
RO;1101005;Governador Jorge Teixeira;0,567;0,683
RO;1101104;Itapuã do Oeste;0,609;0,702
RO;1101203;Ministro Andreazza;0,607;0,701
RO;1101302;Mirante da Serra;0,602;0,691
RO;1101401;Monte Negro;0,605;0,685
RO;1101435;Nova União;0,571;0,68
RO;1101450;Parecis;0,575;0,666
RO;1101468;Pimenteiras do Oeste;0,624;0,715
RO;1101476;Primavera de Rondônia;0,593;0,691
RO;1101484;São Felipe D'Oeste;0,582;0,694
RO;1101492;São Francisco do Guaporé;0,651;0,72
RO;1101500;Seringueiras;0,598;0,687
RO;1101559;Teixeirópolis;0,593;0,685
RO;1101609;Theobroma;0,604;0,661
RO;1101708;Urupá;0,612;0,671
RO;1101757;Vale do Anari;0,56;0,688
RO;1101807;Vale do Paraíso;0,592;0,704
RR;1400027;Amajari;0,664;0,654
RR;1400050;Alto Alegre;0,614;0,662
RR;1400100;Boa Vista;0,731;0,779
RR;1400159;Bonfim;0,589;0,654
RR;1400175;Cantá;0,551;0,659
RR;1400209;Caracaraí;0,657;0,702
RR;1400233;Caroebe;0,574;0,661
RR;1400282;Iracema;0,524;0,713
RR;1400308;Mucajaí;0,712;0,726
RR;1400407;Normandia;0,591;0,6
RR;1400456;Pacaraima;0,71;0,718
RR;1400472;Rorainópolis;0,576;0,676
RR;1400506;São João da Baliza;0,721;0,729
RR;1400605;São Luiz;0,667;0,704
RR;1400704;Uiramutã;0,569;0,542
RS;4300034;Aceguá;;
RS;4300059;Água Santa;0,722;0,802
RS;4300109;Agudo;0,719;0,786
RS;4300208;Ajuricaba;0,716;0,781
RS;4300307;Alecrim;0,686;0,743
RS;4300406;Alegrete;0,735;0,793
RS;4300455;Alegria;0,674;0,745
RS;4300471;Almirante Tamandaré do Sul;;
RS;4300505;Alpestre;0,624;0,714
RS;4300554;Alto Alegre;0,713;0,797
RS;4300570;Alto Feliz;0,74;0,808
RS;4300604;Alvorada;0,716;0,768
RS;4300638;Amaral Ferrador;0,644;0,727
RS;4300646;Ametista do Sul;0,657;0,754
RS;4300661;André da Rocha;0,735;0,815
RS;4300703;Anta Gorda;0,742;0,821
RS;4300802;Antônio Prado;0,773;0,841
RS;4300851;Arambaré;0,627;0,743
RS;4300877;Araricá;0,709;0,784
RS;4300901;Aratiba;0,732;0,792
RS;4301008;Arroio do Meio;0,781;0,837
RS;4301057;Arroio do Sal;0,758;0,813
RS;4301073;Arroio do Padre;;
RS;4301107;Arroio dos Ratos;0,697;0,773
RS;4301206;Arroio do Tigre;0,677;0,764
RS;4301305;Arroio Grande;0,696;0,758
RS;4301404;Arvorezinha;0,742;0,798
RS;4301503;Augusto Pestana;0,732;0,786
RS;4301552;Áurea;0,688;0,742
RS;4301602;Bagé;0,758;0,802
RS;4301636;Balneário Pinhal;0,709;0,792
RS;4301651;Barão;0,711;0,807
RS;4301701;Barão de Cotegipe;0,7;0,784
RS;4301750;Barão do Triunfo;0,684;0,743
RS;4301800;Barracão;0,644;0,737
RS;4301859;Barra do Guarita;0,667;0,765
RS;4301875;Barra do Quaraí;0,692;0,777
RS;4301909;Barra do Ribeiro;0,714;0,794
RS;4301925;Barra do Rio Azul;0,72;0,784
RS;4301958;Barra Funda;0,716;0,813
RS;4302006;Barros Cassal;0,599;0,695
RS;4302055;Benjamin Constant do Sul;0,598;0,666
RS;4302105;Bento Gonçalves;0,799;0,87
RS;4302154;Boa Vista das Missões;0,656;0,767
